study_hours,sleep_hours,attendance,previous_score,extra_classes,final_score
9,6,90,77,1,127.09931466060095
1,8,92,83,1,96.0651106635897
7,7,70,42,0,85.84587436640275
7,7,64,51,0,90.87564252896544
4,7,84,69,0,90.60983963046971
9,7,97,70,1,132.32640152303424
5,6,70,62,1,89.57018716000056
4,8,70,40,1,73.22116071120973
7,8,70,80,1,107.16452718546923
4,4,93,59,1,83.04809932662143
3,7,81,45,1,87.60769101424056
9,7,54,50,1,105.28103299742025
8,4,88,74,0,113.90624543403602
1,8,58,43,1,67.58243863560665
7,5,67,68,1,104.3809195919616
9,5,70,49,0,100.12609351674345
8,8,57,68,1,117.3226321490907
8,7,93,77,1,126.12997957156321
6,5,83,40,0,91.89548739631708
4,6,59,79,1,97.30414972644934
8,6,90,47,0,99.41101863259486
3,4,73,77,1,85.91432988065033
9,8,89,56,1,117.06267596772861
2,8,73,58,0,82.98774010975359
2,5,81,72,0,78.27474523527223
7,7,82,54,1,101.60763601600183
4,8,87,84,1,110.6988902056341
8,5,93,70,0,112.41416446813749
9,5,98,60,1,120.87284256287583
7,8,83,42,0,106.34906951946923
5,5,60,41,0,78.0653540296443
8,4,80,74,0,109.13505277150954
4,4,67,80,1,86.05788307896995
2,8,72,55,1,77.60018751395681
6,7,71,84,1,115.85523051272651
9,4,92,89,0,119.24479480169092
1,4,67,60,1,78.80485148165177
7,8,89,51,0,103.27208281317775
9,6,96,67,0,119.54424196604742
9,5,90,51,1,109.16677403521011
3,4,96,72,1,95.28368878387859
5,6,88,59,0,87.10999096738885
8,7,69,79,1,130.02446294550728
8,6,62,88,0,121.18675652326004
4,8,94,60,1,104.12148222598523
1,7,50,78,0,66.04785497105095
1,7,53,80,1,80.92706635228876
4,6,73,88,0,103.94543199007003
6,8,85,81,1,119.9655269967887
8,4,85,75,0,105.98945447683113
6,6,94,61,0,97.44953122345673
9,4,51,65,0,98.54031930997004
9,6,77,46,0,100.08281082755695
2,4,75,46,0,71.14389417855153
1,6,72,47,0,52.49493430588372
2,7,64,65,1,83.97959569829419
5,5,85,63,0,85.53848312535774
4,7,76,63,0,83.49374256274466
4,4,55,79,1,78.95133316565641
9,8,84,87,1,131.95472784420565
8,7,88,51,0,113.45365825769608
6,5,87,86,1,115.42412121232388
1,4,84,47,1,60.70819226500452
2,7,85,48,0,78.58573837189657
6,6,59,42,0,86.85652131784343
2,8,79,60,1,85.22023240519543
5,4,90,70,1,110.17374579076295
5,7,87,87,1,117.70782062312307
6,4,78,86,1,112.81326253646294
6,6,92,63,1,102.08310646416854
6,5,88,43,1,96.03699242810671
2,7,99,59,0,84.28395638802247
3,4,53,55,1,73.99914501335513
6,4,54,49,0,75.27707190429335
8,4,53,82,0,105.54049442179493
1,5,85,65,1,73.91569249892521
1,4,94,68,0,64.46433950016984
2,8,65,44,1,77.49152284289191
6,8,74,50,0,85.68805509155241
9,4,63,68,1,111.43593232391208
4,8,60,84,0,97.6650106472452
3,7,78,54,1,86.03281507931528
8,8,83,45,0,101.98460463200875
9,4,71,87,1,124.15605737639986
5,6,63,54,0,85.25483534892581
9,7,73,82,0,125.57482407875993
2,5,88,59,0,84.56720669692132
3,4,75,73,1,88.17097075749103
7,5,92,41,1,98.42024422508851
7,6,85,83,1,114.46635517324953
6,5,88,55,1,101.07973161949668
6,4,65,58,1,94.83691551570284
2,4,87,73,0,79.63848407859186
6,6,81,88,1,118.02306252092018
4,4,55,53,1,74.5374190322533
3,6,83,63,0,86.75496326044463
2,6,57,67,1,82.16301157014871
1,4,79,87,1,89.69313933365243
5,8,76,71,1,104.8892216307065
2,6,56,76,1,76.60015924191474
2,4,76,49,1,67.24043473679089
7,8,74,88,1,125.17578661942365
8,6,95,84,0,134.74406152870114
8,8,90,87,1,129.7963961423396
4,7,64,48,1,84.47918839194071
1,7,74,63,1,74.91973721260298
7,8,71,75,0,104.93016477875449
1,6,67,68,0,67.71842068211318
4,4,61,68,0,69.88764011648664
8,5,72,87,0,121.86717531453874
2,4,94,62,1,71.04934873542693
6,5,88,66,0,98.08085884799684
6,5,74,70,1,96.30936052324974
9,6,59,82,1,116.27809892318898
5,8,79,46,1,99.58261329869335
4,4,59,88,0,90.70533495015697
5,8,83,84,1,108.07301920409151
5,7,95,43,0,86.05241433751745
8,6,62,53,1,98.27259389778956
8,6,78,81,0,115.6822716396056
2,7,87,81,0,91.46445842393845
7,4,90,49,1,108.9778738661428
8,7,94,83,1,119.11849617001145
6,4,58,73,1,96.72593842621025
5,5,62,65,0,84.52216153732738
9,6,86,62,0,118.53274263858391
3,4,63,48,0,67.67409059089198
4,8,86,76,1,107.75181104057472
9,8,58,47,0,103.62543093007542
6,6,57,53,1,85.9400443735823
8,7,88,46,0,109.45632748246507
7,7,89,46,0,102.69252452307835
2,4,52,48,0,62.17764895862372
3,7,96,42,1,90.12025085253582
1,6,89,53,1,77.2883755032598
9,4,82,56,1,118.00496202058746
7,5,81,89,0,115.68819785893321
1,7,56,83,0,76.20470705987695
3,7,68,61,0,79.86698044758319
4,4,83,85,0,95.28078115931942
4,8,63,65,1,89.8030433895473
5,7,99,67,0,110.35944424185111
3,6,96,84,0,99.28147682751833
3,7,95,53,1,89.47369237916453
1,5,68,48,1,66.34137127463218
7,7,75,65,1,123.89927258368573
1,8,66,41,0,55.6413790570017
2,7,77,50,1,72.87480744141861
4,4,68,56,0,69.49714491276502
4,7,76,73,1,97.13700380782257
5,8,97,58,0,100.3275922166368
2,4,68,78,0,75.07338740829462
4,6,82,57,0,82.40136600924114
1,4,56,52,0,56.51202433314066
2,5,78,44,0,62.88946087585152
1,4,92,89,0,86.65087913591418
4,6,54,62,1,89.77117173371302
4,7,79,63,0,92.58515234900403
7,4,98,68,0,110.80506673582602
9,4,92,87,0,129.5295920575336
9,4,57,86,0,114.51414080059351
5,4,91,47,1,88.00679486978449
1,6,61,65,0,63.93873464558402
1,8,91,54,0,73.3441091818214
6,8,62,40,1,86.98157233661553
2,4,75,67,0,77.65836163310456
8,6,67,88,1,122.83391277297098
9,6,91,86,0,130.7837893135715
4,4,98,85,0,94.09831571949925
5,5,69,53,1,94.3587474212054
8,4,65,81,1,110.8650981424662
3,5,86,73,1,86.79991678962668
5,4,52,70,0,81.40391117589093
3,5,76,45,1,87.71882996293753
3,5,64,88,1,91.26141566754217
3,4,83,44,0,68.27451764264538
7,5,94,70,0,107.23947659685162
7,7,71,76,0,107.55689808284272
7,8,89,54,1,105.79261967099373
8,6,72,54,0,101.31606541603065
5,5,98,82,1,115.77797454099166
5,5,53,44,1,79.47144657739354
4,6,90,67,1,91.94417350550007
7,5,72,72,1,105.87827047533145
4,6,96,50,0,83.04236299949184
2,4,58,82,0,76.664697341174
4,7,73,45,1,90.0522583578116
8,7,70,62,1,110.25558601989559
9,8,90,79,0,127.05922565564805
3,5,95,41,0,82.88822409409715
7,8,65,54,1,106.8810299583583
9,4,74,62,1,114.07040641053268
4,7,75,61,1,101.79065807650888
3,4,98,48,1,83.84905627397008
5,4,94,86,1,99.2673642901124
1,5,58,79,0,76.06332878940181
3,4,64,69,1,73.73995771440676
8,7,88,55,0,110.16002684291225
8,8,82,85,1,119.5312821293538
4,7,50,86,0,89.66572294800041
2,5,54,69,1,73.88107735195065
8,7,58,84,0,109.54940446384124
8,6,93,48,0,102.155740014044
4,8,55,40,1,82.66280860180277
3,6,77,77,1,90.03023543920223
2,6,94,47,0,76.4257043975527
9,5,75,57,0,101.1717518019635
1,4,77,66,0,68.15250211803935
7,6,89,57,1,108.81919633163726
5,7,64,71,0,88.7173579169072
8,4,55,88,1,106.94139783544655
4,7,76,71,1,99.75939075289443
7,7,87,87,1,129.21540199670318
5,4,53,84,1,95.50467490256314
5,4,60,75,1,91.21343546721648
9,7,70,75,1,123.27837693844194
9,5,79,60,0,108.9773995938269
9,8,67,85,0,124.81451270355625
6,8,84,71,1,99.05877449843143
6,5,52,70,0,85.25447854417018
5,4,61,76,0,85.07384947281572
9,7,76,55,1,115.05433814255781
8,8,79,85,0,123.12938941811133
7,7,70,85,1,120.68090244342018
7,5,87,53,1,103.88790874605218
6,7,70,63,1,94.99632464806332
5,5,87,64,1,105.3350230879253
4,4,89,85,0,103.55959151711184
3,5,64,74,0,74.90901354986538
3,5,67,56,1,79.7635264718709
6,8,78,85,0,108.92287807378493
4,7,97,81,1,109.29431994600273
6,8,87,84,1,124.36655139820935
3,6,70,43,0,80.15052133160479
4,5,66,50,0,78.55638852571305
9,6,90,86,1,133.4746736755507
5,8,67,54,0,86.40089415845851
7,7,86,69,1,115.21067435505589
2,8,87,63,1,95.39885946664157
5,7,61,41,0,77.57645621620208
9,7,60,82,1,118.56943674326175
3,4,97,73,0,80.50155067241687
9,5,98,62,1,122.96523933705126
6,8,69,70,1,107.9364406281387
4,7,58,76,1,91.17045913368852
7,8,50,52,1,102.13007062853649
8,8,52,72,1,110.49111567806185
6,7,70,46,0,87.32677954087602
5,6,72,71,1,99.01667933351028
6,5,58,46,0,78.64523628930957
5,5,68,81,0,97.07932532874786
8,4,94,77,0,120.45757572966501
1,4,95,83,1,82.28759050940789
7,4,68,52,0,91.84260069237006
2,5,72,63,0,73.9607933480322
9,6,76,67,0,114.06881914772353
1,5,76,71,1,82.65922284937045
6,5,88,82,1,112.6464871260858
9,5,85,57,1,116.40114630952851
1,5,61,73,1,78.37932314785573
4,6,76,87,0,95.77817399809696
4,4,95,73,1,99.495917304069
9,8,83,77,0,123.14606196394685
5,4,82,40,1,81.93659110140052
5,4,77,82,0,95.48969301760833
6,8,80,89,1,121.85540202048443
1,5,81,81,1,85.20822354509127
1,6,99,70,1,88.67272017158338
9,6,69,89,1,127.11241318552126
3,4,89,40,0,61.67939493764838
4,8,84,55,1,93.85684208049855
1,7,80,78,1,87.31768977578409
9,5,80,54,1,112.2129796857673
8,4,87,72,0,107.13135403157129
2,6,71,62,1,73.32265141667244
8,8,94,80,1,132.32303322447137
7,8,90,73,0,113.13196721732916
6,4,58,56,0,84.25622023842499
1,7,58,64,0,66.99269960055852
7,6,64,81,1,111.66969087113203
7,4,62,45,0,81.85357326032096
9,7,71,70,1,115.45958205423085
1,8,65,44,0,64.86865830384329
2,5,81,79,1,85.7843995588694
9,6,51,79,0,112.61975740447404
9,6,75,69,0,116.0523011095104
6,7,63,44,0,81.9659364219846
6,4,87,51,1,88.58057182813506
4,8,83,46,0,96.03042806926527
4,7,57,84,1,95.46114062027286
5,5,85,52,0,89.6170857930058
3,5,70,88,0,99.69731774785062
1,5,95,43,0,68.94953873426947
1,7,92,89,1,94.59778595586224
7,8,77,81,1,119.26441806232444
1,6,95,42,1,67.33696390130575
1,4,93,51,0,70.80848213478872
3,6,97,40,1,83.93135354029343
4,8,55,66,1,87.92787090869129
4,6,69,82,0,88.48912596450778
2,7,80,89,0,85.89383131168154
1,5,82,52,1,75.532570019021
3,8,93,56,1,92.50186564477781
4,8,56,47,0,77.37492268166376
3,6,57,71,1,80.4852568706882
8,7,58,59,0,93.58248448347797
1,6,51,56,0,65.11306787355817
2,6,66,73,1,83.51019518498615
7,8,94,74,1,125.7361733002881
4,6,86,74,0,92.87033436742217
8,5,91,77,1,119.61591078481571
3,6,93,81,0,98.96649088310316
6,5,66,63,1,99.96174039825262
9,8,87,57,0,119.58782811342977
1,7,84,89,1,92.22399373448653
1,5,96,85,1,94.37273618825434
8,7,88,87,0,129.4454973273836
3,7,79,78,1,96.17613994159233
5,5,55,72,0,84.93255818112974
1,8,53,88,1,92.61373801658384
5,4,86,62,1,91.52777133224346
6,7,84,64,1,109.34738248557238
8,7,58,76,1,114.1078884474007
3,8,55,66,0,71.29217191757719
3,8,62,40,0,75.24297033739289
9,6,71,60,1,99.51073185226316
4,8,77,88,0,93.17935966621195
4,7,79,49,0,84.83665039740336
7,5,85,70,1,113.13535599339058
2,4,51,83,0,71.61210071061232
8,6,85,64,0,110.23911045151623
6,5,57,59,1,78.94284977110996
3,4,94,41,1,80.234877322353
9,4,91,87,1,130.048627435268
5,4,99,54,1,94.47178573333103
8,5,58,67,0,101.00420741068886
7,6,50,52,1,95.46627088096515
8,6,62,89,0,114.95549238251068
7,4,99,53,0,89.8297224863439
3,5,64,89,1,104.68166117261262
2,4,81,41,0,68.80400409714225
7,8,83,73,0,105.97527669022587
3,6,92,74,0,89.87431384761705
3,7,80,76,1,94.81982904921979
2,4,63,64,0,74.29424783254483
4,8,96,87,1,102.50365532340116
8,6,63,54,1,100.40495867785106
1,5,97,51,0,60.79681778331248
1,6,78,48,0,62.974522420858314
5,5,96,70,1,101.43749553457548
5,5,68,53,1,87.29847033691357
1,4,76,68,1,71.77562800495409
6,4,58,87,1,100.14488304304739
1,6,86,82,1,91.89828345881574
5,8,86,77,0,107.5733637047129
9,6,92,81,1,132.8569917138912
5,7,77,47,0,84.71549954754578
6,5,73,87,1,107.54130708887406
8,5,77,42,0,93.50573758989614
1,4,85,41,1,66.50581035034226
2,8,67,55,0,62.71610149514075
9,4,74,58,0,106.17055965185429
3,7,84,69,1,95.245690936674
6,6,53,80,0,98.21075453042864
5,6,63,55,1,87.65343289064162
2,8,88,70,1,79.56940307033794
7,4,75,67,0,96.80073368449797
4,4,57,43,0,75.54719355538685
1,7,73,49,1,70.46450647784154
4,6,65,84,1,96.96355080662642
6,4,69,57,1,92.28453097795057
7,8,64,86,0,114.97386434314005
7,6,56,71,0,102.59410122344732
7,7,66,69,1,107.15559918421029
3,8,71,75,0,91.92459801196841
6,5,71,48,0,93.68325401380679
8,7,61,75,0,114.83125399716357
4,8,67,68,1,106.80150107928489
8,4,95,55,1,105.71614820824142
2,5,96,67,0,90.68094753751008
9,7,64,60,0,104.24663180038704
9,4,86,86,1,128.56783073370232
8,5,65,41,0,93.6623826461905
1,6,54,85,1,78.14611404047764
2,4,51,74,1,75.73982138737138
6,8,77,67,1,112.1523055122592
5,7,90,75,1,104.94864550844046
9,5,76,70,1,126.14691729773823
5,4,80,72,1,91.07701687636326
2,6,90,62,1,94.69845721364192
4,7,85,80,0,104.50663067399796
9,7,96,56,1,120.3513721183611
1,4,92,85,0,81.08665894381633
1,6,50,88,0,73.46485868604488
7,5,99,40,0,94.02102179871493
3,4,78,81,1,91.65752069225587
2,5,50,62,0,72.2761312331729
9,7,57,87,1,134.4432705019229
3,5,65,66,1,83.49689960327004
2,6,77,64,0,72.87185756005297
8,8,71,71,0,110.07136979681903
6,6,67,58,0,90.18454607694358
6,5,71,63,0,87.64938947351612
7,4,90,42,1,90.10529298946311
7,7,61,51,0,103.28563606186513
6,8,68,74,0,104.91306762973127
4,4,74,54,0,73.03433433159827
9,4,99,56,0,114.78301785178857
6,6,54,89,0,96.80826937596578
4,5,83,71,1,89.91993976064474
3,6,88,46,1,77.38478799467877
4,5,59,58,1,89.97256640432516
3,6,96,46,0,77.53559967110813
2,4,56,44,0,44.59146506548756
5,7,86,79,1,115.35032966587796
2,5,96,60,1,82.26809317918821
6,8,64,87,1,104.45295997060798
3,8,91,87,1,105.21658256018294
6,4,73,86,0,105.50501948302453
9,6,75,46,0,104.52024583266484
1,6,75,76,0,86.49207489582409
6,4,95,62,1,98.23616068715035
9,8,75,50,1,113.73360060132487
4,8,59,49,1,79.70215360710789
2,6,66,60,0,64.08903552906388
4,5,63,80,0,93.32763686152978
1,7,51,72,1,77.6163478457376
3,5,97,59,0,85.01839224849425
9,8,62,72,1,122.73395096629322
5,5,76,79,1,98.8726357365579
6,7,58,74,1,98.37152456340904
3,5,56,73,0,78.4882368608468
5,5,97,75,1,112.40605701205807
8,5,59,66,1,113.74038567726774
6,5,58,58,0,90.37716353403717
4,4,71,82,1,95.44587213384048
2,8,72,44,1,75.94891964699967
9,7,56,68,0,109.85796929662685
1,8,97,49,1,74.47028330150286
1,4,58,79,1,75.02323689105272
4,4,76,52,1,75.12586591205753
7,4,73,68,0,98.2796138694848
1,4,78,44,1,71.5805255529816
9,5,66,51,1,109.41429611391676
4,8,69,52,1,83.08440407881736
3,6,56,61,0,73.93785465178858
1,7,92,79,0,81.9281184412263
4,4,89,54,0,81.38743115911396
9,8,56,52,1,114.00553908262282
6,4,77,40,0,84.36503969154951
6,4,68,77,1,114.32072040372668
1,4,69,82,0,80.66238701253786
2,4,93,84,0,88.92000190538846
6,4,88,40,0,87.78574987066648
2,7,89,50,0,74.68778412908333
3,8,56,82,1,88.16247876456751
4,4,55,79,0,90.5288828914376
5,4,74,61,1,95.74495738465825
9,4,90,74,1,120.79472892703018
4,4,62,83,1,94.46967868465669
9,5,88,45,0,110.10469593692403
3,5,89,67,0,89.43175713103011
8,6,71,70,1,105.9844937437515
1,4,98,47,0,67.11810010744912
9,6,66,44,1,102.96184237255818
9,7,97,81,0,134.16500349569338
2,6,71,87,0,91.95521369391331
4,8,83,83,1,113.99303914089023
8,5,57,56,0,89.51052830639895
7,5,98,77,1,113.97944232971881
1,4,94,48,1,75.7704121806772
5,4,67,49,0,74.64177092328777
7,7,73,59,0,92.79283509542847
4,7,91,53,0,90.46298243807033
1,8,51,53,1,65.06390779867013
9,4,51,65,0,109.748953851542
5,4,76,68,0,91.28092276994232
2,7,63,88,0,87.70129643320833
8,7,97,66,0,114.2537805419212
2,7,88,64,1,95.35417666963487
3,5,61,55,0,72.5927722994491
1,6,81,75,1,81.75750240921897
2,6,77,73,0,77.62958146697277
7,4,77,55,0,93.2326347271789
2,5,95,72,0,79.61176581422598
6,7,74,42,1,97.34438720839472
3,4,53,62,1,65.85828972987883
4,5,75,50,0,76.80242985833465
8,8,85,87,1,133.05066772543967
3,5,99,57,1,89.91059710054829
6,4,52,86,0,93.01358513492166
1,6,50,80,0,75.30129353353274
7,7,66,83,0,105.86980305807046
8,8,56,68,0,106.68807671751594
8,5,97,89,0,126.85920785990177
3,4,54,44,0,63.51456389746557
1,4,68,63,1,66.52480494290266
9,7,88,68,0,125.38747258282183
6,4,95,68,0,100.93347285742767
9,4,83,65,0,114.11497705469576
7,7,84,79,0,121.34550503336624
1,8,98,42,1,81.98760274387304
1,6,65,41,1,67.60064703165521
6,6,89,64,1,106.66339964924737
5,5,99,58,0,97.66967560455255
9,8,96,79,0,130.36798287282159
2,5,88,41,1,65.85337766110794
8,6,76,58,1,110.31371896252521
5,7,90,40,0,87.28180491869233
2,4,87,66,0,80.01864680760909
6,6,99,84,0,113.06001512393303
8,8,99,88,0,125.89272221618073
4,6,74,74,0,94.48253041587614
2,8,75,80,1,86.93363856373875
5,8,63,44,0,89.19409567928236
2,8,63,77,1,87.24290969397504
2,5,63,43,0,61.62764086028084
6,7,74,56,1,101.99279076640786
9,6,85,60,1,120.45344022422096
4,7,53,87,1,91.35507850024133
6,4,96,70,0,105.92043290272132
7,6,64,87,0,111.21576914188137
6,7,81,61,0,95.62369307720695
8,7,67,50,1,100.35166524527042
4,4,63,73,1,86.72973458971578
1,8,50,88,0,73.50629156694754
7,6,91,54,1,114.91133695493512
3,6,69,89,1,104.63075662571673
6,4,59,49,1,87.4585010048797
2,8,59,77,1,86.08300791828955
9,6,73,71,0,113.41446006031303
1,6,83,87,1,94.19032853086985
6,6,77,70,0,108.88913449750974
6,8,76,76,1,108.94801630201628
5,4,89,83,1,100.61206978688338
5,6,50,67,0,93.23820386797635
1,7,82,70,1,74.66430706207774
5,8,53,45,0,74.35734595873677
2,5,56,53,0,62.06571053744573
7,4,58,62,0,83.59783266097484
3,7,65,55,0,81.56074531403299
4,6,54,64,0,84.4845263525255
3,5,83,78,0,86.02603386392342
3,4,72,41,0,71.49807059588873
4,8,92,77,1,114.34646214201912
5,5,99,80,0,104.13414675854969
1,5,74,78,1,78.94665911215996
4,7,62,73,1,105.39801013871238
8,4,73,79,1,118.00580911042078
7,7,60,82,0,109.28162326484427
9,7,66,64,0,117.61772973319806
5,6,86,75,1,106.8096531750151
4,8,62,55,0,79.57189707040405
8,5,76,57,1,106.70079880243776
9,4,69,52,1,109.89327143659868
7,8,82,76,1,108.63907216825393
7,8,91,66,0,109.85984630280389
5,4,81,73,1,105.71528699290802
4,8,57,50,0,75.54065799453241
1,6,78,40,1,73.13054280215705
7,8,89,52,0,110.77371909679907
1,6,68,69,1,76.57235442255525
1,5,55,44,0,50.657303475555
5,5,93,57,1,94.96320562925183
9,7,88,53,0,125.22307246000717
6,6,97,52,0,106.47212223466622
3,5,90,71,0,88.12695485903369
3,8,70,46,1,76.95923224189795
7,4,71,47,1,93.38520517790631
6,4,91,89,1,116.01913463308382
9,6,59,46,0,91.48320631195324
6,7,59,88,0,106.1002063460763
5,8,78,55,1,103.51202162405866
7,6,65,82,1,103.50321659391763
1,4,50,70,0,67.13291982568624
7,6,66,66,1,111.6739898502739
3,8,79,72,0,87.89721327452816
9,5,75,68,0,119.97087879095528
6,8,95,47,0,94.54831468775828
9,5,68,72,1,118.60541330930202
5,5,70,80,0,94.46613657668185
7,5,66,58,1,97.26501821418698
4,6,95,60,0,87.41350465120978
7,4,89,80,1,118.1928774043101
1,6,70,60,1,77.24402728865725
7,4,90,64,0,101.67788900211406
8,8,89,81,0,116.40015893163863
5,7,94,62,0,100.21585083317196
2,8,98,50,0,82.51007179705347
5,6,68,72,1,97.31642494306787
6,6,56,59,1,102.63615643590404
2,4,66,64,1,66.98035367549673
6,6,50,65,1,83.41358144873216
6,5,86,79,1,106.64582550151164
1,6,55,51,0,62.552122670457244
1,4,75,71,0,65.72077681283079
3,4,51,72,1,74.39514540736963
3,5,81,49,0,78.55510668089077
4,4,97,43,0,80.91273961398875
2,7,54,54,0,69.085304548142
9,8,86,45,0,113.20714459732764
7,6,80,66,0,101.87403523363558
7,7,61,44,0,87.40507962970904
6,6,84,44,1,98.24889636280713
3,7,79,57,0,74.475566096094
6,6,97,67,0,93.88640076800726
8,5,55,74,1,106.33357913186073
8,4,64,61,1,107.35436644532847
9,4,64,73,1,114.97779849493402
1,5,65,43,0,60.28645752061507
1,7,69,57,1,63.118528447884174
3,8,62,80,0,91.17748404161745
3,7,93,65,1,97.66932252321189
8,4,91,81,0,109.04601288694657
1,8,95,61,0,84.31028795273272
2,6,80,86,1,93.44240551747103
2,8,83,72,0,102.25668350803002
3,7,78,82,0,82.51381965551633
6,5,52,53,0,88.94557183837375
1,6,58,70,0,67.42920951736964
2,7,60,49,1,63.41424142779978
1,6,60,63,1,68.86522428217503
5,8,74,60,1,99.58739620668733
7,4,71,87,0,112.98733334782521
8,7,91,47,1,118.40982144066088
1,5,95,71,1,91.10946544352171
7,8,58,70,0,98.57308989647754
5,7,69,73,1,106.85082346133059
1,5,70,62,1,73.95642478560437
3,7,59,64,1,80.42698489535506
7,8,71,46,0,94.2404470326126
1,7,78,58,1,72.85078670277639
7,6,58,46,1,92.58546170968228
5,8,54,86,1,101.5517105885294
1,7,89,47,0,64.0600296339128
1,4,60,53,0,59.89559563891386
1,7,50,40,1,62.14365274129818
9,6,91,52,1,114.36201499954194
3,5,50,42,1,72.83825651967986
5,5,88,67,0,93.59784706752444
9,5,95,77,0,120.48612727437231
6,4,54,54,1,89.50244491172849
9,6,98,75,1,128.23787207528332
8,8,71,42,0,98.72398864513072
8,5,75,43,0,81.39780764690468
1,6,55,44,1,60.58353692368988
9,7,81,89,0,118.6640203126437
6,4,97,65,1,98.49524714500564
9,6,60,64,1,105.32338730622247
3,6,59,49,0,63.98708423233087
3,8,96,47,1,85.55573070183873
6,6,88,51,1,96.46753692227259
9,8,83,42,1,115.22137602128564
7,4,80,66,1,106.11193907067349
3,4,61,89,1,81.29462785591006
3,7,93,62,1,93.31647318773405
2,8,65,79,1,91.59127623291714
9,8,87,72,0,121.45716741873521
3,5,52,53,0,66.79557011546648
5,5,51,62,1,87.25155062698528
9,7,54,70,0,114.0229979881779
8,4,60,52,1,89.12560006268633
2,5,74,51,1,71.47841480680175
3,6,84,74,0,96.74168049028864
2,4,84,57,1,83.78330654148978
8,6,71,60,1,112.5546846388789
6,8,86,84,0,116.48412341977837
6,4,71,86,0,110.57317374201044
9,7,60,81,0,127.08924000803333
8,8,81,40,0,99.65460005976574
4,8,84,77,0,94.8528377835584
4,6,80,80,0,94.64853841187752
9,8,94,81,1,150.18347756886027
1,5,57,86,0,67.25321828637402
2,4,69,48,0,60.34730430235292
2,5,91,62,1,76.23654423753683
6,6,83,53,1,99.02381931438693
4,6,53,50,0,66.88654485552567
3,4,67,46,1,70.5562448858319
3,8,53,70,1,77.14952419990621
3,7,69,63,1,89.28810332542325
6,6,58,65,1,103.01172628233988
8,4,65,69,1,105.08028188968271
7,7,75,73,1,112.32434996462149
4,8,87,85,1,108.78296384634343
4,6,74,77,0,93.60455337612512
2,4,53,44,1,60.70915206516786
1,4,90,44,0,65.84058476215347
9,4,94,58,1,121.36519566725474
2,6,90,77,1,88.42964388753909
8,7,87,67,0,112.05335753612852
9,4,68,65,1,115.40809724462373
4,8,63,81,1,93.29165475970484
8,4,70,62,0,90.14639359077215
9,7,64,85,1,126.83157976449239
5,6,52,88,1,104.08173205535246
7,4,86,69,0,99.68849906023203
4,4,99,42,0,75.80674472939772
1,8,95,67,1,84.1990383912955
3,8,65,72,0,82.16537380327783
5,4,63,81,1,100.867479103023
3,4,58,42,1,60.497507565011816
7,8,96,44,0,100.47238569283326
9,7,56,58,0,100.27331916242574
6,5,63,81,0,92.12355512049393
1,5,55,87,0,79.35089087373386
7,4,70,40,1,86.4008738891323
3,8,64,77,0,89.64220040210378
5,6,57,48,0,70.55962060099495
4,6,83,44,1,80.19030273121763
5,5,89,85,1,112.98043940347503
5,7,50,81,1,112.43635727922654
6,5,81,73,1,95.91891967804844
6,4,98,76,1,109.39446102355288
8,7,54,72,1,113.2614029907175
8,6,79,64,1,109.61949923380358
9,8,71,81,1,132.0476099349706
8,8,69,68,1,111.36633664669844
2,4,65,64,0,70.2692383010832
1,5,56,48,0,53.1896404775082
2,4,56,42,1,66.89715541477386
2,8,99,54,0,79.31817748482197
3,6,99,43,1,81.44063101856743
7,8,51,84,1,118.02844518748577
2,7,96,77,1,91.15980670453568
1,8,63,59,1,74.74375028381786
6,8,80,88,0,104.887328281567
9,7,99,62,0,114.26033270685463
3,5,90,76,1,96.91065637945401
6,8,63,86,0,102.94651245231884
3,4,54,47,0,59.97713534088105
1,8,60,76,1,84.4654320102397
5,4,89,84,1,103.80406929426535
4,7,54,72,0,90.3142103660818
7,8,78,72,0,111.47831393743033
6,7,60,46,1,92.17841555962252
7,7,54,61,1,106.90482799369266
5,5,98,44,0,87.99911531307033
4,8,81,85,1,115.49423645234671
7,4,85,54,1,105.05631141518911
7,4,64,60,1,94.58273785082773
6,8,68,64,0,104.86574037510636
8,5,71,56,0,100.61933010451472
4,5,83,89,1,102.42660145669748
5,5,66,46,0,79.19192847660442
4,4,61,89,1,101.36163412195131
1,7,74,58,0,72.47522547121112
8,5,66,46,0,101.91196416275699
1,4,59,79,0,75.63265278949412
5,4,77,84,1,105.71580016701081
6,7,67,89,1,108.4696595862942
6,8,67,63,1,101.70133742994939
5,8,94,50,0,94.55832069875426
3,5,81,80,1,97.78315750608873
5,5,63,40,1,82.08666520636098
8,7,65,71,1,114.84770205109143
2,5,99,79,1,94.80174957688585
6,7,67,83,0,109.20228447538034
9,4,65,41,1,93.70706887185007
8,5,66,54,1,110.27757909624928
8,4,56,60,0,84.56416557418264
8,6,61,63,1,114.07704741086015
7,7,83,89,0,118.1740723578742
8,6,59,56,0,102.71289907135797
6,5,54,86,0,101.01920217146306
2,4,70,48,1,69.730172054554
2,5,52,74,0,75.3712723801326
8,6,68,59,0,105.94527144543889
1,5,94,58,0,70.55584586706381
6,8,93,57,1,112.57399565263118
6,6,84,59,0,91.27764688210608
4,5,55,69,0,80.97334713336937
3,4,63,79,0,85.57984962136139
3,5,53,40,1,70.87508789807946
1,4,94,63,0,75.00394424130701
3,8,67,63,0,80.63303781022131
